time,Robot_ImpactVel_1,Robot_ImpactVel_2,Robot_ImpactVel_3,Robot_ImpactVel_4,Robot_ImpactVel_5,Robot_ImpactVel_6,EE_ImpactVel_0,EE_ImpactVel_1,EE_ImpactVel_2,EE_ImpactVel_3,Robot_CRI_1,Robot_CRI_2,Robot_CRI_3,Robot_CRI_4,Robot_CRI_5,Robot_CRI_6,EE_CRI_0,EE_CRI_1,EE_CRI_2,EE_CRI_3,Robot_modi_velocity_percentage1,Robot_modi_velocity_percentage2,Robot_modi_velocity_percentage3,Robot_modi_velocity_percentage4,Robot_modi_velocity_percentage5,Robot_modi_velocity_percentage6,EE_modi_velocity_percentage0,EE_modi_velocity_percentage1,EE_modi_velocity_percentage2,EE_modi_velocity_percentage3,Robot_PFLFlag_1,Robot_PFLFlag_2,Robot_PFLFlag_3,Robot_PFLFlag_4,Robot_PFLFlag_5,Robot_PFLFlag_6,EE_PFLFlag_0,EE_PFLFlag_1,EE_PFLFlag_2,EE_PFLFlag_3,max_ImpactVel,max_CRI,max_modi_velocity_percentage
19.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
19.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
19.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
19.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
20.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
20.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
20.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
20.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
20.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
20.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
20.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
20.800000,0.000000,0.000000,44.653083,50.548756,54.642245,34.846213,35.079718,35.079691,35.267947,35.268006,0.000000,0.000000,0.058674,0.073011,0.022814,0.000000,0.001029,0.002475,0.002125,0.000931,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.642245,0.073011,300.000000,
20.900000,0.000000,0.000000,192.923222,219.501232,239.609457,151.764658,151.011173,151.011431,151.613046,151.612783,0.000000,0.000000,0.135729,0.183329,0.057687,0.038324,0.064732,0.067808,0.068842,0.065691,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,239.609457,0.183329,300.000000,
21.000000,0.000000,0.000000,293.388193,336.622325,373.799959,233.069082,232.417883,232.416810,233.664448,233.665515,0.000000,0.000000,0.177636,0.244756,0.088530,0.003782,0.021907,0.043503,0.044276,0.022482,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,373.799959,0.244756,300.000000,
21.100000,0.000000,0.000000,307.010532,356.231882,407.624517,250.513931,251.414042,251.414520,250.956185,250.955723,0.000000,0.000000,0.188686,0.260098,0.116631,0.000012,0.020028,0.011764,0.010824,0.019794,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,407.624517,0.260098,300.000000,
21.200000,0.000000,0.000000,292.062367,342.382778,404.744236,247.297718,247.548164,247.547695,247.897053,247.897525,0.000000,0.000000,0.187240,0.258663,0.132153,0.003959,0.015542,0.022044,0.021746,0.015319,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,404.744236,0.258663,300.000000,
21.300000,0.000000,0.000000,281.795331,333.385131,408.180763,249.386036,250.115375,250.115075,250.311021,250.311303,0.000000,0.000000,0.186170,0.257388,0.143579,0.023851,0.028473,0.031279,0.030811,0.027334,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,408.180763,0.257388,300.000000,
21.400000,0.000000,0.000000,265.873917,317.979323,408.459847,251.238559,252.399167,252.399428,252.173956,252.173685,0.000000,0.000000,0.182310,0.252112,0.155399,0.021157,0.036606,0.032244,0.031688,0.035933,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,408.459847,0.252112,300.000000,
21.500000,0.000000,0.000000,248.299646,299.884007,404.035336,251.237551,252.456749,252.457268,252.134952,252.134404,0.000000,0.000000,0.176473,0.243883,0.165002,0.019069,0.021241,0.014139,0.013176,0.019200,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,404.035336,0.243883,300.000000,
21.600000,0.000000,0.000000,229.112727,279.488482,395.485897,249.259125,249.993520,249.993288,250.160496,250.160679,0.000000,0.000000,0.169128,0.233358,0.171753,0.033990,0.024118,0.025618,0.024097,0.020633,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,395.485897,0.233358,300.000000,
21.700000,0.000000,0.000000,195.859677,242.160677,366.213353,235.447527,235.878275,235.877659,236.386707,236.387271,0.000000,0.000000,0.154983,0.000000,0.172299,0.040217,0.040338,0.046387,0.045644,0.038030,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,366.213353,0.172299,300.000000,
21.800000,0.000000,0.000000,126.473549,158.165575,254.390804,166.671152,167.551437,167.551603,167.494774,167.494576,0.000000,0.000000,0.123335,0.000000,0.146678,0.000000,0.000522,0.000025,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,254.390804,0.146678,300.000000,
21.900000,0.000000,0.000000,39.332469,49.536331,82.480415,54.598021,54.930248,54.930054,55.033003,55.033206,0.000000,0.000000,0.062525,0.000000,0.069021,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.480415,0.069021,300.000000,
22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
22.100000,0.000000,0.000000,0.260828,0.295207,0.368028,0.237435,0.278510,0.285587,0.225867,0.216848,0.000000,0.000000,0.000480,0.000000,0.000840,0.000000,0.000024,0.000083,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.368028,0.000840,300.000000,
22.200000,0.000000,0.000000,0.713840,0.807928,1.007228,0.649817,0.762232,0.781602,0.618157,0.593476,0.000000,0.000000,0.017786,0.000000,0.021088,0.001607,0.004075,0.006269,0.005948,0.003464,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.007228,0.021088,300.000000,
22.300000,0.000000,0.000000,0.418991,0.474217,0.591197,0.381413,0.447395,0.458764,0.362830,0.348343,0.000000,0.000000,0.004525,0.000000,0.006129,0.000018,0.000516,0.000999,0.000366,0.000117,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.591197,0.006129,300.000000,
22.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
22.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,
22.600000,0.000000,0.000000,0.982994,1.112559,2.647713,1.101876,3.599631,3.560261,2.733210,2.841693,0.000000,0.000000,0.028227,0.000000,0.045115,0.032602,0.026209,0.040687,0.019701,0.024263,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.599631,0.045115,300.000000,
22.700000,0.000000,1.248074,4.649148,3.817667,9.765712,5.350676,15.664307,15.295970,11.749644,12.503943,0.000000,0.035631,0.052028,0.000000,0.072594,0.059823,0.059296,0.078675,0.062573,0.073531,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.664307,0.078675,300.000000,
22.800000,0.000000,5.841154,17.199917,12.664441,32.650767,20.229644,55.118628,53.665447,41.849778,44.700510,0.000000,0.057451,0.106131,0.000000,0.143177,0.139830,0.070354,0.101186,0.083780,0.105220,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.118628,0.143177,300.000000,
22.900000,0.000000,13.299406,38.404246,27.835960,72.407003,45.265013,122.111125,119.050200,93.575928,99.644958,0.000000,0.094369,0.159992,0.000000,0.229506,0.215175,0.065412,0.111643,0.092325,0.150033,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,122.111125,0.229506,300.000000,
23.000000,0.000000,20.144285,57.443804,41.236302,108.692720,67.029398,184.672213,180.146924,139.965674,148.986295,0.000000,0.118724,0.204710,0.000000,0.272850,0.273767,0.212884,0.070799,0.000000,0.121551,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,184.672213,0.273767,300.000000,
23.100000,0.000000,27.488947,76.866255,54.474557,151.123327,89.516127,258.253937,252.176886,192.948820,205.161348,0.000000,0.137935,0.240598,0.000000,0.310029,0.317152,0.334015,0.292828,0.199800,0.088555,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,258.253937,0.334015,300.000000,
23.200000,0.000000,35.685938,99.892606,70.865963,193.858704,108.338475,332.578340,325.658902,246.373961,260.489547,0.000000,0.159258,0.270164,0.000000,0.337106,0.345501,0.476158,0.424362,0.344487,0.302327,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,332.578340,0.476158,300.000000,
23.300000,0.000000,41.279963,115.106158,81.347046,227.098354,120.291960,389.291237,381.998633,283.988115,299.141945,0.000000,0.173562,0.286346,0.000000,0.352575,0.360816,0.545878,0.513503,0.460620,0.429561,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,389.291237,0.545878,300.000000,
23.400000,0.000000,45.842829,129.361659,91.809145,260.140808,131.055706,441.495669,434.388511,318.723388,333.965354,0.000000,0.185041,0.300240,0.000000,0.364145,0.373385,0.612252,0.577540,0.530749,0.514937,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,441.495669,0.612252,300.000000,
23.500000,0.000000,56.199602,155.960502,109.404120,334.448824,147.523005,553.977461,548.780672,396.589897,408.993096,0.000000,0.209878,0.326829,0.188838,0.377854,0.387735,0.725366,0.706447,0.670849,0.658033,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,553.977461,0.725366,300.000000,
23.600000,0.000000,59.784447,170.791184,121.741329,377.328117,157.712861,606.482417,603.602429,433.668028,442.336960,0.000000,0.217836,0.341540,0.202745,0.380167,0.388117,0.768235,0.750308,0.733935,0.719058,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,269.698025,290.518382,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,606.482417,0.768235,269.698025,
23.700000,0.000000,63.893597,182.196891,129.757976,418.878507,164.361409,652.724786,653.518829,466.667497,468.894705,0.000000,0.226438,0.352213,0.212421,0.372212,0.377571,0.808976,0.796761,0.764905,0.764754,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,218.513362,231.991391,296.457601,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,653.518829,0.808976,218.513362,
23.800000,0.000000,65.942440,187.747364,133.624093,441.083347,168.058240,669.152669,673.282496,480.434153,476.659560,0.000000,0.230498,0.356950,0.217398,0.353892,0.333891,0.828432,0.821728,0.805370,0.794413,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,199.612739,204.699112,236.262471,260.297354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,673.282496,0.828432,199.612739,
23.900000,0.000000,66.026504,185.674534,131.186797,459.415244,173.115835,649.303882,661.082378,480.672682,462.837144,0.000000,0.230591,0.352779,0.217751,0.272715,0.292396,0.831149,0.834818,1.112228,0.846950,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,203.612139,197.619529,73.024884,199.917296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,661.082378,1.112228,73.024884,
24.000000,0.000000,63.912085,179.979081,127.336443,454.647361,173.178936,626.459762,640.235509,470.148173,448.607245,0.000000,0.226355,0.346478,0.214861,0.227277,0.288351,0.826368,0.833676,1.184545,0.953197,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,209.388937,202.000656,62.543021,120.549360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,640.235509,1.184545,62.543021,
24.100000,0.000000,53.791048,152.446602,108.567335,400.438090,163.089390,503.461731,521.443713,399.683996,370.621136,0.000000,0.204063,0.316911,0.197804,0.156322,0.245631,0.778936,0.792692,1.203525,1.100777,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,261.776432,244.215731,60.075289,75.120072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,521.443713,1.203525,60.075289,
24.200000,0.000000,46.966810,133.437509,95.433394,359.084939,153.200640,428.726842,446.888720,353.376251,324.171320,0.000000,0.187525,0.297187,0.184764,0.244888,0.211259,0.742453,0.758285,1.156267,1.085215,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,291.435937,66.430927,78.840627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,446.888720,1.156267,66.430927,
24.300000,0.000000,44.692045,127.312658,91.247651,344.867432,148.946557,405.495848,423.508577,338.169466,309.292003,0.000000,0.181843,0.290942,0.180244,0.258519,0.199133,0.731333,0.746754,1.136989,1.075938,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,69.268784,81.108604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,423.508577,1.136989,69.268784,
24.400000,0.000000,38.057737,109.217012,78.743044,297.960630,134.233242,334.638571,351.659130,288.911600,262.046431,0.000000,0.164987,0.272173,0.166310,0.281926,0.161593,0.692531,0.710899,1.066329,1.032029,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,83.243800,92.108264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,351.659130,1.066329,83.243800,
24.500000,0.000000,26.895524,78.565499,57.291028,216.302750,102.898711,229.567460,243.241047,207.394558,186.413307,0.000000,0.135988,0.233593,0.140508,0.297883,0.120201,0.598869,0.626053,0.909127,0.895952,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,127.703566,128.716539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,243.241047,0.909127,127.703566,
24.600000,0.000000,20.874138,60.256447,43.710916,165.576209,80.714665,171.111489,181.993936,157.588595,141.158189,0.000000,0.120293,0.200113,0.124130,0.275784,0.096205,0.539581,0.561893,0.794157,0.794502,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,179.658017,171.811778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,181.993936,0.794502,171.811778,
24.700000,0.000000,14.451326,41.474281,30.102398,116.096994,57.315511,117.057653,124.794486,110.056348,98.548633,0.000000,0.099185,0.158824,0.102488,0.238620,0.077317,0.477400,0.500934,0.686013,0.695841,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,279.417792,247.636123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,124.794486,0.695841,247.636123,
24.800000,0.000000,8.028515,22.672044,16.348133,65.363014,32.392523,65.302609,69.676597,61.807276,55.318935,0.000000,0.066941,0.115844,0.068637,0.171304,0.057257,0.358905,0.389340,0.540683,0.535547,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,69.676597,0.540683,300.000000,
24.900000,0.000000,2.408554,8.166314,6.539099,21.936792,12.248675,20.661278,22.094053,20.013755,17.881879,0.000000,0.045244,0.063075,0.049489,0.093082,0.045920,0.224756,0.249486,0.329242,0.338079,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.094053,0.338079,300.000000,
25.000000,0.000000,50.579781,61.095229,29.157347,58.089611,96.881060,93.325125,93.472304,73.496496,73.352817,0.000000,0.196259,0.167187,0.150058,0.148422,0.162736,0.353158,0.354163,0.371932,0.362144,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.881060,0.371932,300.000000,
25.100000,0.000000,118.525149,142.873436,68.272661,133.819466,225.532383,215.437320,215.352117,168.445099,168.525135,0.000000,0.302123,0.266766,0.228066,0.236220,0.270280,0.522074,0.521594,0.508026,0.498426,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,225.532383,0.522074,300.000000,
25.200000,0.000000,157.667753,194.892794,89.409063,181.276702,296.972424,276.470197,276.319656,215.872724,216.020372,0.000000,0.345760,0.309867,0.251300,0.266434,0.312588,0.594566,0.594313,0.579629,0.562142,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,296.972424,0.594566,300.000000,
25.300000,0.000000,165.179776,209.528915,93.535142,195.791035,309.403200,280.000914,279.771515,218.712645,218.943353,0.000000,0.354156,0.325084,0.256041,0.267802,0.329691,0.619047,0.619514,0.592218,0.563306,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,309.403200,0.619514,300.000000,
25.400000,0.000000,168.651823,223.450967,96.804694,205.577729,316.957508,279.456310,279.262290,217.918212,218.112313,0.000000,0.358017,0.341940,0.256020,0.267436,0.345226,0.628546,0.627971,0.588553,0.549055,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,316.957508,0.628546,300.000000,
25.500000,0.000000,170.621679,233.922890,100.478679,215.274140,323.281948,278.521106,278.348437,217.227329,217.401037,0.000000,0.360194,0.353846,0.253782,0.267628,0.359045,0.637213,0.636339,0.588304,0.534227,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,323.281948,0.637213,300.000000,
