Unix_Time_Hour,Unix_Time_Min,Unix_Time_Sec,Elapse,Time,q_1,q_2,q_3,q_4,q_5,q_6,qd_1,qd_2,qd_3,qd_4,qd_5,qd_6,EffectiveMass_1,EffectiveMass_2,EffectiveMass_3,EffectiveMass_4,EffectiveMass_5,EffectiveMass_6,EffectiveMass_7,EffectiveMass_8,ImpactVelNorm_1,ImpactVelNorm_2,ImpactVelNorm_3,ImpactVelNorm_4,ImpactVelNorm_5,ImpactVelNorm_6,ImpactVelNorm_7,ImpactVelNorm_8,ImpactVelDirNorm_1,ImpactVelDirNorm_2,ImpactVelDirNorm_3,ImpactVelDirNorm_4,ImpactVelDirNorm_5,ImpactVelDirNorm_6,ImpactVelDirNorm_7,ImpactVelDirNorm_8,ImpactVelAlphaNorm_1,ImpactVelAlphaNorm_2,ImpactVelAlphaNorm_3,ImpactVelAlphaNorm_4,ImpactVelAlphaNorm_5,ImpactVelAlphaNorm_6,ImpactVelAlphaNorm_7,ImpactVelAlphaNorm_8,Force_1,Force_2,Force_3,Force_4,Force_5,Force_6,Force_7,Force_8,Pressure_1,Pressure_2,Pressure_3,Pressure_4,Pressure_5,Pressure_6,Pressure_7,Pressure_8,MaxCRI,CRI_1,CRI_2,CRI_3,CRI_4,CRI_5,CRI_6,CRI_7,CRI_8,MaxModiCRI,ModiCRI_1,ModiCRI_2,ModiCRI_3,ModiCRI_4,ModiCRI_5,ModiCRI_6,ModiCRI_7,ModiCRI_8,ImpactPosList_1,ImpactPosList_1,ImpactPosList_1,ImpactPosList_2,ImpactPosList_2,ImpactPosList_2,ImpactPosList_3,ImpactPosList_3,ImpactPosList_3,ImpactPosList_4,ImpactPosList_4,ImpactPosList_4,ImpactPosList_5,ImpactPosList_5,ImpactPosList_5,ImpactPosList_6,ImpactPosList_6,ImpactPosList_6,ImpactPosList_7,ImpactPosList_7,ImpactPosList_7,ImpactPosList_8,ImpactPosList_8,ImpactPosList_8,BoxInOutIndex_1,BoxInOutIndex_2,BoxInOutIndex_3,BoxInOutIndex_4,BoxInOutIndex_5,BoxInOutIndex_6,BoxInOutIndex_7,BoxInOutIndex_8,AssignBoxIndex_1,AssignBoxIndex_2,AssignBoxIndex_3,AssignBoxIndex_4,AssignBoxIndex_5,AssignBoxIndex_6,AssignBoxIndex_7,AssignBoxIndex_8,OverlappedBoxIndex_1,OverlappedBoxIndex_2,OverlappedBoxIndex_3,OverlappedBoxIndex_4,OverlappedBoxIndex_5,OverlappedBoxIndex_6,OverlappedBoxIndex_7,OverlappedBoxIndex_8,MinScale,Scale_1,Scale_2,Scale_3,Scale_4,Scale_5,Scale_6,Scale_7,Scale_8,MinModiScale,ModiScale_1,ModiScale_2,ModiScale_3,ModiScale_4,ModiScale_5,ModiScale_6,ModiScale_7,ModiScale_8,ColliAlpha_1,ColliAlpha_2,ColliAlpha_3,ColliAlpha_4,ColliAlpha_5,ColliAlpha_6,ColliAlpha_7,ColliAlpha_8,BasePosition_1,BasePosition_2,BasePosition_3,MotionDivisionIndex,
9,26,6,0.282400,1.000000,-4.123696,-1.515926,-1.067198,-2.027588,1.473592,0.599211,0.008833,0.001214,-0.000504,-0.000836,-0.001118,0.008509,250.000000,34.069827,23.684415,25.745096,17.421096,21.365942,8.564568,4.772853,0.000000,1.881387,1.381833,0.555598,2.423159,2.246279,3.766539,3.759597,0.000000,1.881387,1.381543,0.510390,2.416785,2.041791,3.763393,3.727556,0.000000,1.881387,1.381833,0.516047,2.423159,2.068144,3.766539,3.735712,0.000000,1.759750,0.994784,0.109748,2.307254,1.773491,3.484044,3.939335,0.000000,15.319702,13.196517,3.261439,14.813289,17.138587,20.654932,0.721721,0.057375,0.000000,0.042555,0.036657,0.009060,0.041148,0.047607,0.057375,0.007879,0.057375,0.000000,0.042555,0.036657,0.009060,0.041148,0.047607,0.057375,0.007879,-0.000000,0.000000,149.000000,177.145081,118.273498,149.000000,190.087588,98.888755,573.360369,12.942507,-19.384744,573.360370,-146.460660,219.362629,752.727514,11.910775,289.215803,749.682447,-89.089624,435.246546,797.809272,-83.858148,464.551912,587.404716,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.500000,0.100000,0.149546,0.379602,1.292253,0.400931,0.112572,0.112781,0.000000,0.000000,0.000000,0,
9,26,6,0.289800,1.100000,-4.123363,-1.515864,-1.067679,-2.027373,1.473544,0.599547,0.000157,0.003706,-0.022194,0.018720,-0.000123,0.000250,250.000000,34.074853,23.462180,22.744754,10.877807,13.968394,5.881798,7.949729,0.000000,0.033422,1.541499,1.574869,5.669617,5.684649,5.642594,5.651603,0.000000,0.033422,1.539072,1.572494,1.742007,0.589636,0.392431,1.809713,0.000000,0.033422,1.541499,1.574869,5.669617,5.553806,1.347737,5.651603,0.000000,0.000000,1.175682,1.282198,1.508935,0.152357,0.031751,1.659851,0.000000,0.000000,13.664453,14.388087,16.125965,5.292754,1.657388,0.418546,0.044794,0.000000,0.000000,0.037957,0.039967,0.044794,0.014702,0.004604,0.003320,0.044794,0.000000,0.000000,0.037957,0.039967,0.044794,0.014702,0.004604,0.003320,-0.000000,0.000000,149.000000,177.105734,118.332408,149.000000,190.069326,98.930062,573.358921,12.963592,-19.402346,573.358921,-146.560715,219.354473,752.605754,11.787826,289.259797,749.566799,-89.267818,435.264342,797.657129,-84.013590,464.541222,587.249175,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.500000,0.100000,0.100000,0.100000,0.100000,0.214968,1.329614,1.323217,0.000000,0.000000,0.000000,0,
9,26,6,0.284800,1.200000,-4.123355,-1.514891,-1.073372,-2.022733,1.473542,0.599552,0.000078,0.018627,-0.103327,0.086652,0.000084,0.000196,250.000000,34.119960,23.440528,22.743904,11.108198,14.331845,5.970540,7.766362,0.000000,0.016688,7.899924,7.916586,25.847238,25.908572,25.549197,25.628438,0.000000,0.016688,7.887530,7.904218,7.162969,2.650638,1.264962,7.500872,0.000000,0.016688,7.899924,7.916586,25.847238,25.492298,5.192518,25.628438,0.000000,0.000000,5.601517,5.929208,5.328400,2.410188,0.849687,5.003071,0.000000,0.000000,22.739496,23.842388,24.415488,17.971314,13.556389,0.861809,0.067821,0.000000,0.000000,0.063165,0.066229,0.067821,0.049920,0.037657,0.010006,0.067821,0.000000,0.000000,0.063165,0.066229,0.067821,0.049920,0.037657,0.010006,-0.000000,0.000000,149.000000,177.104809,118.333793,149.000000,190.297874,98.588333,573.336022,13.193065,-19.745460,573.336022,-146.801393,219.710973,751.225426,11.546735,289.617335,748.188845,-89.512211,435.624245,796.265051,-84.248657,464.887421,585.855423,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.500000,0.100000,0.100000,0.100000,0.100000,0.179501,1.366135,1.351738,0.000000,0.000000,0.000000,0,
9,26,6,0.292000,1.300000,-4.123355,-1.512200,-1.088065,-2.009952,1.473542,0.599552,0.000087,0.042624,-0.236837,0.195031,0.000129,0.000196,250.000000,34.224824,23.397534,22.734252,11.117196,14.366449,5.999702,7.585943,0.000000,0.018556,18.096857,18.115381,59.534860,59.563005,59.412090,59.444128,0.000000,0.018556,18.065734,18.084290,15.790381,6.120802,2.596298,15.942295,0.000000,0.018556,18.096857,18.115381,59.534860,58.739872,11.385281,59.444128,0.000000,0.000000,13.087254,13.805410,11.175850,4.595343,2.301708,9.644489,0.000000,0.000000,38.052716,40.257487,41.187311,22.889352,17.339548,1.328148,0.114409,0.000000,0.000000,0.105702,0.111826,0.114409,0.063582,0.048165,0.019289,0.114409,0.000000,0.000000,0.105702,0.111826,0.114409,0.063582,0.048165,0.019289,-0.000000,0.000000,149.000000,177.104712,118.333938,149.000000,190.932154,97.639072,573.270579,13.827441,-20.694866,573.270579,-147.341786,220.519363,747.690836,11.004967,290.427827,744.631021,-90.033277,436.403492,792.845424,-84.860740,465.802858,582.452525,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.500000,0.100000,0.100000,0.100000,0.100000,0.166442,1.377971,1.375230,0.000000,0.000000,0.000000,0,
9,26,6,0.298600,1.400000,-4.123355,-1.506412,-1.120023,-1.984207,1.473542,0.599552,0.000086,0.073140,-0.402534,0.330930,0.000129,0.000196,250.000000,34.447530,23.300369,22.707300,11.183327,14.495527,6.075809,7.365538,0.000000,0.018294,31.066134,31.084390,101.875257,101.924333,101.641613,101.688959,0.000000,0.018294,31.001690,31.019984,23.913022,10.379038,3.253992,24.183285,0.000000,0.018294,31.066134,31.084390,101.875257,100.993243,16.850114,101.688959,0.000000,0.000000,23.481661,24.845714,17.985745,6.998194,2.848852,16.021195,0.000000,0.000000,49.755526,52.518428,50.495365,31.534447,18.222821,1.931446,0.145885,0.000000,0.000000,0.138210,0.145885,0.140265,0.087596,0.050619,0.032042,0.145885,0.000000,0.000000,0.138210,0.145885,0.140265,0.087596,0.050619,0.032042,-0.000000,0.000000,149.000000,177.104712,118.333938,149.000000,192.296180,95.597600,573.119415,15.191467,-22.736338,573.119415,-148.458106,222.190106,739.889029,9.889366,292.097493,736.841871,-91.160228,438.090145,784.980993,-85.938122,467.415323,574.578964,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.500000,0.100000,0.100000,0.100000,0.100000,0.135270,1.404248,1.401501,0.000000,0.000000,0.000000,0,
9,26,6,0.285800,1.500000,-4.123355,-1.496602,-1.173816,-1.940381,1.473542,0.599552,0.000085,0.107455,-0.587162,0.481034,0.000129,0.000196,250.000000,34.787177,23.118745,22.648238,11.243195,14.648115,6.203214,7.021337,0.000000,0.018197,45.650071,45.668218,150.727764,150.770146,150.526365,150.553820,0.000000,0.018197,45.524383,45.542580,28.167422,28.186023,2.826513,28.403183,0.000000,0.018197,45.650071,45.668218,150.727764,150.770146,19.530835,150.553820,0.000000,0.000000,35.103849,37.308447,21.611760,21.027833,2.518879,18.526206,0.000000,0.000000,62.303880,65.750007,54.927329,56.013540,17.723802,2.274700,0.182639,0.000000,0.000000,0.173066,0.182639,0.152576,0.155593,0.049233,0.037052,0.182639,0.000000,0.000000,0.173066,0.182639,0.152576,0.155593,0.049233,0.037052,-0.000000,0.000000,149.000000,177.104712,118.333938,149.000000,194.606739,92.139496,572.830780,17.502027,-26.194442,572.830780,-150.063109,224.592237,726.486945,8.284631,294.499223,723.444516,-92.769199,440.498216,771.555509,-87.528573,469.795674,561.150079,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.500000,0.100000,0.100000,0.100000,0.100000,0.100000,1.440679,1.439293,0.000000,0.000000,0.000000,0,
9,26,6,0.282100,1.600000,-4.123355,-1.485714,-1.237327,-1.888396,1.473542,0.599552,0.000085,0.135660,-0.736502,0.603923,0.000129,0.000196,250.000000,35.165577,22.880246,22.557212,11.276099,14.779834,6.365128,6.666538,0.000000,0.018046,57.637663,57.655644,192.387546,192.481855,191.919536,191.943204,0.000000,0.018046,57.429041,57.447087,25.216065,25.239826,2.068138,25.742198,0.000000,0.018046,57.637663,57.655644,192.387546,192.481855,19.535847,191.943204,0.000000,0.000000,45.021123,47.909728,19.283253,18.840252,1.795663,17.050727,0.000000,0.000000,71.968869,75.881674,52.145890,53.225934,16.630205,2.056385,0.210782,0.000000,0.000000,0.199914,0.210782,0.144850,0.147850,0.046195,0.034101,0.210782,0.000000,0.000000,0.199914,0.210782,0.144850,0.147850,0.046195,0.034101,-0.000000,0.000000,149.000000,177.104712,118.333938,149.000000,197.169373,88.304126,572.462654,20.064660,-30.029812,572.462655,-151.758573,227.129757,710.041660,6.590240,297.035137,707.018237,-94.480592,443.059575,755.016160,-89.165522,472.245618,544.597114,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.500000,0.100000,0.100000,0.100000,0.100000,0.100000,1.468828,1.467630,0.000000,0.000000,0.000000,0,
9,26,6,0.313600,1.700000,-4.123355,-1.470258,-1.320071,-1.820666,1.473542,0.599552,0.000084,0.153291,-0.838923,0.685822,0.000129,0.000196,250.000000,35.505812,22.520190,22.393548,11.221085,14.828435,6.566015,6.261568,0.000000,0.017995,65.130936,65.148840,224.957045,224.963692,224.929111,224.930518,0.000000,0.017995,64.801861,64.819856,15.037468,15.052444,2.330267,15.085054,0.000000,0.017995,65.130936,65.148840,224.957045,224.963692,23.192917,224.930518,0.000000,0.000000,51.221108,54.501142,10.801664,10.590719,2.079561,9.047348,0.000000,0.000000,77.316270,81.463216,40.523548,41.419287,17.150111,1.272699,0.226287,0.000000,0.000000,0.214767,0.226287,0.112565,0.115054,0.047639,0.018095,0.226287,0.000000,0.000000,0.214767,0.226287,0.112565,0.115054,0.047639,0.018095,-0.000000,0.000000,149.000000,177.104712,118.333938,149.000000,200.803111,82.865685,571.853862,23.698398,-35.468253,571.853862,-152.875152,228.800886,688.326407,5.472918,298.707379,685.289803,-95.586127,444.714176,733.366146,-90.322687,473.977492,522.956535,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.500000,0.100000,0.100000,0.100000,0.100000,0.100000,1.467501,1.467440,0.000000,0.000000,0.000000,0,
9,26,6,0.336300,1.800000,-4.123355,-1.454628,-1.404858,-1.751367,1.473546,0.599549,0.000084,0.156703,-0.866096,0.713182,0.000102,-0.000075,250.000000,35.749241,22.106517,22.175695,11.125220,14.819841,6.789210,5.924869,0.000000,0.017995,66.580791,66.598665,238.357803,238.470968,237.797472,237.721492,0.000000,0.017995,66.131801,66.149796,0.697719,0.723555,4.510617,1.341105,0.000000,0.017995,66.580791,66.598665,238.357803,238.470968,32.935069,237.721492,0.000000,0.000000,52.350756,55.694167,0.249315,0.279648,3.709352,0.847394,0.000000,0.000000,78.235864,82.412756,7.259064,7.914148,20.110524,0.243660,0.228924,0.000000,0.000000,0.217322,0.228924,0.020164,0.021984,0.055863,0.001695,0.228924,0.000000,0.000000,0.217322,0.228924,0.020164,0.021984,0.055863,0.001695,-0.000000,0.000000,149.000000,177.104712,118.333938,149.000000,204.471728,77.375042,571.135541,27.367016,-40.958896,571.135541,-153.255851,229.370660,665.366964,5.091979,299.277512,662.326125,-95.963187,445.278693,710.427670,-90.716959,474.566423,500.021026,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.500000,0.100000,0.100000,0.100000,0.100000,0.100000,1.431849,1.434154,0.000000,0.000000,0.000000,0,
9,26,6,0.285700,1.900000,-4.123355,-1.440367,-1.483388,-1.687075,1.473552,0.599543,0.000084,0.152356,-0.836047,0.685396,0.000057,-0.000139,250.000000,35.875207,21.686447,21.927073,11.055646,14.820871,7.033330,5.613953,0.000000,0.017995,64.733651,64.751493,234.810283,234.859903,234.562523,234.505555,0.000000,0.017995,64.183512,64.201507,14.185316,14.165721,8.563841,13.887420,0.000000,0.017995,64.733651,64.751493,234.810283,234.859903,44.089923,234.505555,0.000000,0.000000,50.738267,53.975015,10.270406,10.063037,5.777789,8.216271,0.000000,0.000000,76.946681,81.054570,39.417670,45.964880,27.156656,1.196956,0.225152,0.000000,0.000000,0.213741,0.225152,0.109494,0.127680,0.075435,0.016433,0.225152,0.000000,0.000000,0.213741,0.225152,0.109494,0.127680,0.075435,0.016433,-0.000000,0.000000,149.000000,177.104712,118.333938,149.000000,207.813336,72.373818,570.390137,30.708624,-45.960120,570.390137,-152.903566,228.843412,643.546357,5.444225,298.750323,640.504824,-95.610166,444.750674,688.610514,-90.367745,474.041758,478.204242,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.500000,0.100000,0.100000,0.100000,0.100000,0.161911,1.381705,1.382978,0.000000,0.000000,0.000000,0,
9,26,6,0.280400,2.000000,-4.123357,-1.426062,-1.562261,-1.622534,1.473556,0.599537,-0.000023,0.135334,-0.744093,0.612885,0.000030,-0.000096,250.000000,35.895963,21.232045,21.631481,10.944424,14.757766,7.282382,5.363477,0.000000,0.004875,57.521694,57.516870,213.468186,213.589400,212.885952,212.695957,0.000000,0.004875,56.920360,56.915485,25.455462,25.446821,13.185861,24.777609,0.000000,0.004875,57.521694,57.516870,213.468186,213.589400,51.076015,212.695957,0.000000,0.000000,44.669956,47.484177,20.017531,19.619824,8.636013,16.489284,0.000000,0.000000,71.682815,75.520212,53.286789,62.101298,36.858531,1.972702,0.209778,0.000000,0.000000,0.199119,0.209778,0.148019,0.172504,0.102385,0.032979,0.209778,0.000000,0.000000,0.199119,0.209778,0.148019,0.172504,0.102385,0.032979,-0.000000,0.000000,149.000000,177.105047,118.333437,149.000000,211.159352,67.365685,569.556289,34.054305,-50.967752,569.556289,-151.796870,227.188462,621.235210,6.551165,297.094857,618.194491,-94.503447,443.096647,666.295351,-89.258431,472.382503,455.888415,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.500000,0.100000,0.100000,0.100000,0.100000,0.220954,1.328511,1.332152,0.000000,0.000000,0.000000,0,
9,26,6,0.277000,2.100000,-4.123358,-1.413493,-1.631315,-1.566031,1.473557,0.599532,0.000025,0.106218,-0.580396,0.476293,0.000023,-0.000057,250.000000,35.826033,20.812531,21.334978,10.856585,14.698293,7.518715,5.154701,0.000000,0.005367,45.137272,45.142572,169.344604,169.404952,169.052492,168.931953,0.000000,0.005367,44.579842,44.585209,29.074589,29.063861,15.455296,28.720088,0.000000,0.005367,45.137272,45.142572,169.344604,169.404952,48.541693,168.931953,0.000000,0.000000,34.453029,36.545848,23.241027,22.731999,10.292612,18.757022,0.000000,0.000000,61.637697,64.981755,57.202172,66.688559,40.824507,2.290321,0.185246,0.000000,0.000000,0.171216,0.180505,0.158895,0.185246,0.113401,0.037514,0.185246,0.000000,0.000000,0.171216,0.180505,0.158895,0.185246,0.113401,0.037514,-0.000000,0.000000,149.000000,177.105162,118.333265,149.000000,214.093305,62.974436,568.752638,36.988143,-55.358829,568.752638,-150.187207,224.779816,601.463157,8.160864,294.686103,598.421887,-92.893077,440.687276,646.526027,-87.650440,469.976193,436.119458,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.500000,0.100000,0.100000,0.100000,0.100000,0.273968,1.279557,1.281947,0.000000,0.000000,0.000000,0,
9,26,6,0.329700,2.200000,-4.123358,-1.404667,-1.679468,-1.526635,1.473558,0.599528,0.000059,0.076319,-0.422654,0.346882,0.000015,-0.000031,250.000000,35.729003,20.509869,21.108305,10.758696,14.610572,7.651597,5.037977,0.000000,0.012536,32.423247,32.435611,124.983168,124.996802,124.906958,124.872263,0.000000,0.012536,31.976511,31.989047,25.256801,25.245099,13.913689,25.155219,0.000000,0.012536,32.423247,32.435611,124.983168,124.996802,39.298062,124.872263,0.000000,0.000000,24.387968,25.748385,20.012201,19.567801,9.187780,16.704827,0.000000,0.000000,50.758158,53.510804,53.387929,62.658786,38.323796,1.997873,0.174052,0.000000,0.000000,0.140995,0.148641,0.148300,0.174052,0.106455,0.033410,0.174052,0.000000,0.000000,0.140995,0.148641,0.148300,0.174052,0.106455,0.033410,-0.000000,0.000000,149.000000,177.105162,118.333265,149.000000,216.149830,59.896508,568.148732,39.044669,-58.436757,568.148732,-148.700448,222.554636,587.587297,9.647507,292.461097,584.543977,-91.404575,438.459539,632.660312,-86.170131,467.760362,422.255198,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.500000,0.100000,0.100000,0.100000,0.100000,0.304984,1.250741,1.251581,0.000000,0.000000,0.000000,0,
9,26,6,0.366100,2.300000,-4.123362,-1.398584,-1.713045,-1.499172,1.473560,0.599525,-0.000001,0.044866,-0.250087,0.206659,0.000010,-0.000010,250.000000,35.641167,20.293418,20.941974,10.698039,14.553353,7.762536,4.965811,0.000000,0.000178,19.068415,19.068240,74.598090,74.638979,74.405664,74.308152,0.000000,0.000178,18.786362,18.786184,16.705021,16.700788,9.541452,16.467357,0.000000,0.000178,19.068415,19.068240,74.598090,74.638979,24.988184,74.308152,0.000000,0.000000,13.742972,14.451955,12.550031,12.265614,6.370601,10.088616,0.000000,0.000000,38.941582,41.106061,43.952567,52.341104,29.372243,1.353868,0.145392,0.000000,0.000000,0.108171,0.114184,0.122090,0.145392,0.081590,0.020177,0.145392,0.000000,0.000000,0.108171,0.114184,0.122090,0.145392,0.081590,0.020177,-0.000000,0.000000,149.000000,177.105554,118.332678,149.000000,217.565888,57.776710,567.713429,40.460334,-60.555968,567.713430,-147.509768,220.774174,577.854522,10.838472,290.680030,574.812142,-90.213911,436.680103,622.922896,-84.976093,465.975139,412.517059,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.500000,0.100000,0.100000,0.100000,0.100000,0.327252,1.228302,1.232002,0.000000,0.000000,0.000000,0,
9,26,6,0.278900,2.400000,-4.123363,-1.395310,-1.731104,-1.484324,1.473561,0.599524,0.000010,0.017877,-0.101449,0.083152,0.000010,0.000002,250.000000,35.586478,20.176654,20.848959,10.642328,14.500619,7.774290,4.925852,0.000000,0.002085,7.595702,7.597755,30.440438,30.428139,30.496076,30.525518,0.000000,0.002085,7.478981,7.481066,7.051668,7.051279,4.033817,7.119334,0.000000,0.002085,7.595702,7.597755,30.440438,30.428139,10.390558,30.525518,0.000000,0.000000,5.426061,5.703445,5.544338,5.374881,3.472026,4.909571,0.000000,0.000000,22.190126,23.179050,24.872419,28.295917,19.625078,0.838769,0.078600,0.000000,0.000000,0.061639,0.064386,0.069090,0.078600,0.054514,0.009819,0.078600,0.000000,0.000000,0.061639,0.064386,0.069090,0.078600,0.054514,0.009819,-0.000000,0.000000,149.000000,177.105723,118.332425,149.000000,218.327426,56.636745,567.472716,41.221703,-61.695680,567.472716,-146.810744,219.728643,572.610771,11.537486,289.634436,569.566455,-89.512932,435.632073,617.688727,-84.282806,464.938350,407.284265,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.500000,0.100000,0.100000,0.100000,0.100000,0.335514,1.223116,1.220464,0.000000,0.000000,0.000000,0,
